Route,avg_temp_c,avg_wind_knots,avg_turbulence,avg_visibility_km
LAX_MCI,11.818181818181818,24.454545454545453,2.0,9.909090909090908
LAX_MCO,8.588235294117647,28.941176470588236,2.0,10.176470588235293
LAX_MIA,10.5,26.5,1.9,8.4
LAX_MSP,9.61111111111111,26.77777777777778,1.6111111111111112,9.277777777777779
LAX_ORD,7.166666666666667,26.166666666666668,1.9166666666666667,10.166666666666666
LAX_PDX,2.3125,25.8125,1.875,10.4375
LAX_PHL,24.181818181818183,19.272727272727273,2.272727272727273,8.363636363636363
LAX_PHX,8.909090909090908,26.636363636363637,2.0,6.454545454545454
LAX_SAN,10.076923076923077,20.692307692307693,2.3846153846153846,8.076923076923077
LAX_SEA,4.125,18.0625,1.75,8.75
LAX_SFO,5.266666666666667,26.6,2.2,11.066666666666666
LAX_SLC,5.818181818181818,17.545454545454547,1.7272727272727273,8.909090909090908
LAX_STL,10.777777777777779,25.11111111111111,1.8333333333333333,10.88888888888889
LAX_TPA,7.666666666666667,16.8,1.8,12.733333333333333
MCI_ATL,11.875,23.9375,2.1875,9.3125
MCI_AUS,14.071428571428571,19.285714285714285,2.0714285714285716,13.071428571428571
MCI_BNA,14.0,18.181818181818183,2.3636363636363638,11.545454545454545
MCI_BOS,7.266666666666667,25.066666666666666,2.066666666666667,12.533333333333333
MCI_CLT,7.75,20.4375,1.9375,9.875
MCI_CMH,5.75,18.6875,2.1875,8.3125
MCI_DEN,13.894736842105264,22.94736842105263,1.7894736842105263,10.263157894736842
MCI_DFW,10.6,31.133333333333333,1.7333333333333334,11.266666666666667
MCI_DTW,8.25,32.333333333333336,1.5833333333333333,9.333333333333334
MCI_IAD,8.666666666666666,25.133333333333333,2.2666666666666666,8.733333333333333
MCI_IAH,5.266666666666667,22.466666666666665,2.2666666666666666,10.866666666666667
MCI_IND,11.2,34.1,2.0,9.5
MCI_JFK,11.333333333333334,32.666666666666664,2.0,11.333333333333334
MCI_LAS,15.277777777777779,31.055555555555557,2.1666666666666665,8.222222222222221
MCI_LAX,17.25,25.166666666666668,2.0,11.5
MCI_MCO,17.375,33.5,2.25,11.0
MCI_MIA,13.5,25.5,2.3125,12.75
MCI_MSP,1.7142857142857142,27.285714285714285,1.8571428571428572,9.642857142857142
MCI_ORD,9.76923076923077,27.615384615384617,2.0,7.230769230769231
MCI_PDX,9.777777777777779,27.72222222222222,2.111111111111111,10.666666666666666
MCI_PHL,9.5,19.77777777777778,1.7777777777777777,10.11111111111111
MCI_PHX,14.384615384615385,26.53846153846154,2.3076923076923075,11.846153846153847
MCI_SAN,0.5714285714285714,23.285714285714285,1.8571428571428572,9.857142857142858
MCI_SEA,13.4375,20.9375,1.9375,8.5
MCI_SFO,7.8,20.3,2.3,9.8
MCI_SLC,10.666666666666666,21.555555555555557,1.7777777777777777,10.11111111111111
MCI_STL,6.052631578947368,29.894736842105264,2.0,8.105263157894736
MCI_TPA,10.333333333333334,18.25,2.3333333333333335,11.333333333333334
MCO_ATL,4.625,22.3125,1.875,10.4375
MCO_AUS,11.25,27.6875,2.25,9.375
MCO_BNA,10.0,25.571428571428573,1.5714285714285714,9.142857142857142
MCO_BOS,11.3,30.7,1.9,8.2
MCO_CLT,18.333333333333332,20.583333333333332,2.3333333333333335,7.666666666666667
MCO_CMH,15.071428571428571,28.071428571428573,2.0,10.928571428571429
MCO_DEN,8.555555555555555,28.0,1.7777777777777777,13.0
MCO_DFW,0.3333333333333333,28.666666666666668,2.0,9.0
MCO_DTW,10.5,21.357142857142858,2.0,13.285714285714286
MCO_IAD,2.1666666666666665,21.833333333333332,1.8333333333333333,11.833333333333334
MCO_IAH,1.5833333333333333,23.75,2.0833333333333335,9.916666666666666
MCO_IND,14.058823529411764,27.705882352941178,1.7058823529411764,8.941176470588236
MCO_JFK,8.181818181818182,19.727272727272727,1.8181818181818181,10.181818181818182
MCO_LAS,11.875,27.625,2.125,11.5
MCO_LAX,12.733333333333333,25.933333333333334,2.1333333333333333,11.266666666666667
MCO_MCI,20.833333333333332,20.833333333333332,1.6666666666666667,9.0
MCO_MIA,15.333333333333334,25.22222222222222,2.111111111111111,10.555555555555555
MCO_MSP,15.833333333333334,34.833333333333336,2.25,8.5
MCO_ORD,11.285714285714286,16.571428571428573,2.0,12.571428571428571
MCO_PDX,6.7272727272727275,31.181818181818183,1.9090909090909092,10.0
MCO_PHL,6.7,29.9,1.8,12.8
MCO_PHX,8.9,20.7,2.1,8.4
MCO_SAN,8.384615384615385,25.307692307692307,2.3846153846153846,7.0
MCO_SEA,10.5,30.0,2.4,10.0
MCO_SFO,13.5,25.166666666666668,1.5833333333333333,12.833333333333334
MCO_SLC,9.866666666666667,22.333333333333332,2.2,10.4
MCO_STL,16.375,31.75,2.25,11.0
MCO_TPA,11.533333333333333,24.666666666666668,2.066666666666667,9.8
MIA_ATL,2.0,20.0,2.0,5.571428571428571
MIA_AUS,6.4,16.4,2.0,7.5
MIA_BNA,12.0625,25.5625,1.75,11.1875
MIA_BOS,11.3,16.3,2.4,11.6
MIA_CLT,7.285714285714286,25.0,2.2142857142857144,10.714285714285714
MIA_CMH,10.833333333333334,26.75,2.0,11.416666666666666
MIA_DEN,15.5,26.5,1.5,15.166666666666666
MIA_DFW,10.785714285714286,21.714285714285715,2.2142857142857144,14.357142857142858
MIA_DTW,13.571428571428571,22.38095238095238,2.1904761904761907,10.904761904761905
MIA_IAD,10.071428571428571,31.571428571428573,2.142857142857143,11.5
MIA_IAH,9.705882352941176,23.294117647058822,2.0,10.235294117647058
MIA_IND,3.3,20.6,2.3,13.7
MIA_JFK,6.666666666666667,26.533333333333335,1.6666666666666667,12.066666666666666
MIA_LAS,2.5384615384615383,26.23076923076923,1.8461538461538463,9.153846153846153
MIA_LAX,4.588235294117647,24.941176470588236,1.9411764705882353,11.941176470588236
MIA_MCI,3.4444444444444446,24.555555555555557,2.2222222222222223,8.555555555555555
MIA_MCO,4.588235294117647,20.294117647058822,2.411764705882353,6.823529411764706
MIA_MSP,9.714285714285714,23.0,1.5714285714285714,8.571428571428571
MIA_ORD,0.8571428571428571,27.142857142857142,2.2857142857142856,8.285714285714286
MIA_PDX,12.666666666666666,36.333333333333336,1.3333333333333333,12.333333333333334
MIA_PHL,18.466666666666665,21.266666666666666,1.4,10.133333333333333
MIA_PHX,8.0,29.333333333333332,2.0,9.166666666666666
MIA_SAN,14.88888888888889,25.22222222222222,2.0,10.11111111111111
MIA_SEA,6.9,17.6,2.1,9.3
MIA_SFO,5.142857142857143,26.785714285714285,2.2857142857142856,10.714285714285714
MIA_SLC,10.0,25.133333333333333,1.9333333333333333,10.133333333333333
MIA_STL,16.5,9.5,2.25,11.5
MIA_TPA,14.538461538461538,28.615384615384617,1.8461538461538463,10.692307692307692
MSP_ATL,7.538461538461538,25.23076923076923,1.7692307692307692,10.461538461538462
MSP_AUS,8.714285714285714,28.714285714285715,2.0,7.285714285714286
MSP_BNA,13.5,20.75,2.25,11.5
MSP_BOS,9.0,14.8,1.8,15.2
MSP_CLT,6.0,18.444444444444443,1.8888888888888888,12.11111111111111
MSP_CMH,14.866666666666667,24.666666666666668,2.1333333333333333,10.533333333333333
MSP_DEN,2.3636363636363638,27.727272727272727,2.1818181818181817,9.363636363636363
MSP_DFW,9.6,22.0,1.9333333333333333,11.133333333333333
MSP_DTW,15.166666666666666,31.833333333333332,2.1666666666666665,11.916666666666666
MSP_IAD,-1.0769230769230769,31.076923076923077,2.1538461538461537,11.0
MSP_IAH,9.0,24.0,2.1,6.9
MSP_IND,9.333333333333334,25.11111111111111,2.2222222222222223,13.11111111111111
MSP_JFK,15.083333333333334,29.25,1.75,9.25
MSP_LAS,7.363636363636363,29.09090909090909,1.8181818181818181,13.363636363636363
MSP_LAX,14.333333333333334,21.88888888888889,1.7777777777777777,10.333333333333334
MSP_MCI,17.166666666666668,15.666666666666666,1.6666666666666667,9.833333333333334
MSP_MCO,15.785714285714286,31.357142857142858,1.9285714285714286,10.785714285714286
MSP_MIA,10.428571428571429,29.428571428571427,2.142857142857143,11.285714285714286
MSP_ORD,9.714285714285714,24.785714285714285,1.8571428571428572,9.785714285714286
MSP_PDX,20.454545454545453,17.363636363636363,2.3636363636363638,10.0
MSP_PHL,4.923076923076923,22.846153846153847,2.230769230769231,10.153846153846153
MSP_PHX,0.45454545454545453,16.272727272727273,1.7272727272727273,11.909090909090908
MSP_SAN,11.466666666666667,29.466666666666665,2.2666666666666666,9.2
MSP_SEA,15.4,26.1,2.6,8.8
MSP_SFO,7.2727272727272725,16.454545454545453,2.0,11.272727272727273
MSP_SLC,-0.42857142857142855,25.571428571428573,1.8571428571428572,9.714285714285714
MSP_STL,17.0,27.0,1.8181818181818181,11.0
MSP_TPA,11.23076923076923,27.615384615384617,2.3846153846153846,11.538461538461538
ORD_ATL,3.6,20.1,2.3,8.6
ORD_AUS,3.5454545454545454,27.0,2.0,11.818181818181818
ORD_BNA,20.636363636363637,23.272727272727273,2.0,9.090909090909092
ORD_BOS,3.4,22.133333333333333,1.8,8.4
ORD_CLT,9.125,16.0,1.875,8.875
ORD_CMH,6.466666666666667,26.933333333333334,1.9333333333333333,7.733333333333333
ORD_DEN,7.8,30.2,1.5,13.0
ORD_DFW,6.8,37.6,1.4,11.1
ORD_DTW,13.882352941176471,31.647058823529413,1.9411764705882353,11.882352941176471
ORD_IAD,8.444444444444445,37.111111111111114,2.111111111111111,9.555555555555555
ORD_IAH,12.4,22.8,1.9,9.9
ORD_IND,-0.46153846153846156,24.0,1.7692307692307692,11.0
ORD_JFK,2.9166666666666665,28.083333333333332,1.8333333333333333,12.166666666666666
ORD_LAS,6.625,29.375,1.875,7.75
ORD_LAX,12.923076923076923,31.384615384615383,2.1538461538461537,11.0
ORD_MCI,14.071428571428571,20.571428571428573,2.2857142857142856,11.5
ORD_MCO,4.5,29.857142857142858,1.9285714285714286,10.357142857142858
ORD_MIA,8.666666666666666,19.666666666666668,1.8333333333333333,12.75
ORD_MSP,7.6923076923076925,26.0,1.6153846153846154,9.615384615384615
ORD_PDX,3.909090909090909,25.09090909090909,1.9090909090909092,12.454545454545455
ORD_PHL,16.583333333333332,18.75,2.0,10.916666666666666
ORD_PHX,7.545454545454546,18.90909090909091,2.1818181818181817,11.272727272727273
ORD_SAN,13.0,32.0,2.3846153846153846,9.0
ORD_SEA,12.0,19.928571428571427,2.0714285714285716,11.214285714285714
ORD_SFO,11.461538461538462,27.53846153846154,1.6153846153846154,11.692307692307692
ORD_SLC,17.466666666666665,30.4,1.6,10.8
ORD_STL,4.428571428571429,30.285714285714285,1.9285714285714286,10.285714285714286
ORD_TPA,12.444444444444445,30.22222222222222,2.3333333333333335,11.333333333333334
PDX_ATL,11.75,18.625,1.75,5.75
PDX_AUS,10.615384615384615,21.53846153846154,1.6923076923076923,10.384615384615385
PDX_BNA,17.0,23.5,2.0714285714285716,11.428571428571429
PDX_BOS,16.583333333333332,21.916666666666668,1.9166666666666667,9.5
PDX_CLT,3.090909090909091,21.545454545454547,2.1818181818181817,9.636363636363637
PDX_CMH,15.333333333333334,23.5,2.0,8.166666666666666
PDX_DEN,14.25,24.375,2.375,11.0
PDX_DFW,12.846153846153847,26.153846153846153,1.7692307692307692,13.923076923076923
PDX_DTW,16.571428571428573,17.857142857142858,2.0,10.142857142857142
PDX_IAD,4.6875,26.3125,2.0,12.875
PDX_IAH,4.636363636363637,22.90909090909091,2.3636363636363638,11.272727272727273
PDX_IND,9.454545454545455,27.181818181818183,2.090909090909091,13.727272727272727
PDX_JFK,18.3125,21.625,2.3125,9.9375
PDX_LAS,9.222222222222221,23.0,2.0,8.11111111111111
PDX_LAX,9.882352941176471,31.764705882352942,2.1176470588235294,10.647058823529411
PDX_MCI,9.0,28.846153846153847,1.9230769230769231,11.23076923076923
PDX_MCO,1.0,24.666666666666668,2.888888888888889,11.777777777777779
PDX_MIA,13.375,14.125,1.875,10.125
PDX_MSP,6.75,20.0,2.5,12.5
PDX_ORD,11.466666666666667,26.666666666666668,1.7333333333333334,9.266666666666667
PDX_PHL,11.666666666666666,10.777777777777779,2.3333333333333335,9.88888888888889
PDX_PHX,5.0,19.3,2.4,8.5
PDX_SAN,13.666666666666666,22.333333333333332,1.5555555555555556,12.444444444444445
PDX_SEA,4.3,26.9,1.8,10.3
PDX_SFO,10.777777777777779,24.666666666666668,1.7777777777777777,10.11111111111111
PDX_SLC,10.307692307692308,33.46153846153846,2.076923076923077,9.307692307692308
PDX_STL,12.11111111111111,23.88888888888889,1.7777777777777777,9.222222222222221
PDX_TPA,5.833333333333333,32.5,1.75,10.833333333333334
PHL_ATL,8.529411764705882,24.88235294117647,2.176470588235294,9.117647058823529
PHL_AUS,14.0,29.22222222222222,2.2222222222222223,9.88888888888889
PHL_BNA,10.333333333333334,23.6,2.066666666666667,12.733333333333333
PHL_BOS,18.0,26.0,2.0588235294117645,13.176470588235293
PHL_CLT,14.555555555555555,18.11111111111111,2.3333333333333335,7.333333333333333
PHL_CMH,7.2,22.4,2.0,8.9
PHL_DEN,2.727272727272727,32.54545454545455,1.9090909090909092,12.909090909090908
PHL_DFW,7.714285714285714,37.142857142857146,2.0,10.428571428571429
PHL_DTW,6.55,28.8,2.0,9.45
PHL_IAD,10.333333333333334,16.583333333333332,2.25,8.75
PHL_IAH,15.1,20.9,1.9,12.2
PHL_IND,8.75,15.666666666666666,1.9166666666666667,8.583333333333334
PHL_JFK,-0.6363636363636364,29.545454545454547,2.0,6.363636363636363
PHL_LAS,8.153846153846153,27.307692307692307,2.3846153846153846,11.615384615384615
PHL_LAX,20.0,21.615384615384617,2.3846153846153846,11.307692307692308
PHL_MCI,13.9375,27.375,2.0,12.5
PHL_MCO,5.588235294117647,22.58823529411765,2.235294117647059,9.470588235294118
PHL_MIA,18.818181818181817,29.272727272727273,2.090909090909091,9.636363636363637
PHL_MSP,8.307692307692308,30.307692307692307,2.076923076923077,10.076923076923077
PHL_ORD,2.5,29.142857142857142,2.2857142857142856,9.857142857142858
PHL_PDX,8.166666666666666,25.5,2.0,9.25
PHL_PHX,16.636363636363637,19.727272727272727,2.4545454545454546,11.727272727272727
PHL_SAN,14.384615384615385,25.153846153846153,2.0,9.76923076923077
PHL_SEA,12.454545454545455,35.81818181818182,1.7272727272727273,10.090909090909092
PHL_SFO,10.571428571428571,22.285714285714285,2.0,13.285714285714286
PHL_SLC,12.454545454545455,29.454545454545453,2.0,10.363636363636363
PHL_STL,12.2,25.0,2.0,11.4
PHL_TPA,17.4,21.2,2.066666666666667,10.4
PHX_ATL,21.636363636363637,21.545454545454547,2.090909090909091,12.363636363636363
PHX_AUS,10.529411764705882,27.352941176470587,1.9411764705882353,11.352941176470589
PHX_BNA,9.090909090909092,24.818181818181817,2.272727272727273,9.636363636363637
PHX_BOS,17.428571428571427,33.57142857142857,1.4285714285714286,4.857142857142857
PHX_CLT,13.071428571428571,13.071428571428571,1.9285714285714286,11.285714285714286
PHX_CMH,17.0,25.0,1.8571428571428572,11.714285714285714
PHX_DEN,18.083333333333332,27.0,2.0,10.333333333333334
PHX_DFW,8.666666666666666,26.916666666666668,1.75,9.333333333333334
PHX_DTW,6.4375,31.1875,1.625,10.625
PHX_IAD,9.8,22.533333333333335,2.2,7.866666666666666
PHX_IAH,8.333333333333334,22.75,1.75,9.0
PHX_IND,0.45,23.8,2.25,11.05
PHX_JFK,12.666666666666666,31.0,2.2,9.533333333333333
PHX_LAS,10.916666666666666,24.916666666666668,2.0833333333333335,10.75
PHX_LAX,8.307692307692308,17.76923076923077,2.3076923076923075,8.923076923076923
PHX_MCI,21.3,21.6,2.1,12.5
PHX_MCO,-0.2,21.2,2.1,12.0
PHX_MIA,14.375,15.625,1.75,9.5
PHX_MSP,-0.5333333333333333,20.4,2.2666666666666666,11.266666666666667
PHX_ORD,13.176470588235293,17.176470588235293,2.0588235294117645,12.058823529411764
PHX_PDX,12.571428571428571,26.357142857142858,2.0714285714285716,9.857142857142858
PHX_PHL,16.0,28.076923076923077,2.1538461538461537,9.384615384615385
PHX_SAN,9.538461538461538,29.615384615384617,1.7692307692307692,11.23076923076923
PHX_SEA,8.76923076923077,28.692307692307693,1.7692307692307692,10.153846153846153
PHX_SFO,15.181818181818182,30.0,1.9090909090909092,9.454545454545455
PHX_SLC,16.11111111111111,24.11111111111111,2.3333333333333335,11.666666666666666
PHX_STL,6.333333333333333,27.416666666666668,2.8333333333333335,10.0
PHX_TPA,9.636363636363637,23.272727272727273,2.5454545454545454,9.090909090909092
SAN_ATL,12.533333333333333,23.866666666666667,2.066666666666667,13.666666666666666
SAN_AUS,4.125,32.875,1.875,10.375
SAN_BNA,13.466666666666667,28.0,1.8,7.8
SAN_BOS,13.0,27.666666666666668,2.25,9.666666666666666
SAN_CLT,15.444444444444445,27.444444444444443,1.8888888888888888,9.333333333333334
SAN_CMH,11.222222222222221,38.111111111111114,1.3333333333333333,16.22222222222222
SAN_DEN,9.416666666666666,21.916666666666668,2.4166666666666665,7.0
SAN_DFW,11.583333333333334,19.833333333333332,1.6666666666666667,10.083333333333334
SAN_DTW,8.133333333333333,23.6,1.9333333333333333,9.733333333333333
SAN_IAD,17.3,24.2,2.0,12.3
SAN_IAH,12.0,20.571428571428573,1.6428571428571428,10.142857142857142
SAN_IND,5.95,26.05,2.05,10.9
SAN_JFK,10.166666666666666,20.5,2.1666666666666665,8.75
SAN_LAS,14.5625,27.0,1.9375,9.5
SAN_LAX,14.727272727272727,29.727272727272727,2.272727272727273,9.181818181818182
SAN_MCI,16.181818181818183,21.363636363636363,1.6363636363636365,12.636363636363637
SAN_MCO,2.588235294117647,30.294117647058822,1.4705882352941178,9.823529411764707
SAN_MIA,18.3,18.8,2.1,8.8
SAN_MSP,5.631578947368421,23.157894736842106,2.0526315789473686,11.526315789473685
SAN_ORD,3.4705882352941178,26.176470588235293,1.8235294117647058,10.470588235294118
SAN_PDX,9.6875,25.875,1.75,8.0625
SAN_PHL,8.0,23.76923076923077,1.8461538461538463,8.076923076923077
SAN_PHX,12.461538461538462,21.076923076923077,1.8461538461538463,10.384615384615385
SAN_SEA,8.23076923076923,17.923076923076923,2.230769230769231,11.923076923076923
SAN_SFO,21.0,25.692307692307693,2.230769230769231,9.153846153846153
SAN_SLC,10.076923076923077,23.615384615384617,1.5384615384615385,9.384615384615385
SAN_STL,24.444444444444443,28.333333333333332,2.111111111111111,12.333333333333334
SAN_TPA,16.2,20.6,2.2,12.333333333333334
SEA_ATL,15.0,13.6,2.0,11.4
SEA_AUS,6.076923076923077,19.153846153846153,1.9230769230769231,9.461538461538462
SEA_BNA,22.0,20.0,2.2857142857142856,10.714285714285714
SEA_BOS,8.214285714285714,23.928571428571427,2.357142857142857,11.357142857142858
SEA_CLT,8.666666666666666,19.933333333333334,2.0,10.533333333333333
SEA_CMH,7.923076923076923,20.692307692307693,2.0,8.615384615384615
SEA_DEN,6.7368421052631575,23.0,1.894736842105263,9.578947368421053
SEA_DFW,1.3333333333333333,19.555555555555557,2.111111111111111,14.11111111111111
SEA_DTW,8.615384615384615,30.76923076923077,2.4615384615384617,10.76923076923077
SEA_IAD,10.642857142857142,27.714285714285715,2.0,9.285714285714286
SEA_IAH,14.6,21.4,2.0,9.0
SEA_IND,11.333333333333334,30.0,1.75,10.583333333333334
SEA_JFK,4.611111111111111,22.5,2.0555555555555554,11.722222222222221
SEA_LAS,9.071428571428571,26.357142857142858,2.142857142857143,9.785714285714286
SEA_LAX,10.333333333333334,26.11111111111111,2.3333333333333335,12.444444444444445
SEA_MCI,3.6153846153846154,18.692307692307693,1.7692307692307692,8.846153846153847
SEA_MCO,12.625,25.0,2.0,12.75
SEA_MIA,18.454545454545453,18.454545454545453,1.7272727272727273,10.545454545454545
SEA_MSP,14.166666666666666,21.666666666666668,2.3333333333333335,12.833333333333334
SEA_ORD,-2.25,17.125,1.75,8.375
SEA_PDX,9.416666666666666,23.666666666666668,2.0,12.583333333333334
SEA_PHL,8.285714285714286,25.785714285714285,2.142857142857143,12.928571428571429
SEA_PHX,9.416666666666666,21.166666666666668,1.5,10.916666666666666
SEA_SAN,25.857142857142858,26.285714285714285,1.5714285714285714,14.428571428571429
SEA_SFO,14.8,26.9,1.9,12.4
SEA_SLC,12.75,20.0,2.0,5.75
SEA_STL,11.222222222222221,23.88888888888889,1.8888888888888888,10.0
SEA_TPA,17.6,26.5,2.2,11.8
SFO_ATL,13.11111111111111,24.22222222222222,2.111111111111111,11.555555555555555
SFO_AUS,7.090909090909091,21.636363636363637,1.5454545454545454,12.636363636363637
SFO_BNA,16.1,32.1,1.7,10.8
SFO_BOS,14.533333333333333,19.4,2.6,11.733333333333333
SFO_CLT,17.833333333333332,31.333333333333332,1.9166666666666667,11.75
SFO_CMH,13.0,27.285714285714285,2.0714285714285716,11.071428571428571
SFO_DEN,7.785714285714286,28.0,2.0,11.642857142857142
SFO_DFW,9.833333333333334,24.666666666666668,2.4166666666666665,11.416666666666666
SFO_DTW,9.625,25.1875,2.4375,10.9375
SFO_IAD,19.0,19.77777777777778,2.3333333333333335,7.555555555555555
SFO_IAH,13.1875,21.6875,2.375,10.1875
SFO_IND,18.545454545454547,24.90909090909091,2.272727272727273,8.636363636363637
SFO_JFK,12.8,25.533333333333335,1.8,7.866666666666666
SFO_LAS,1.1428571428571428,22.285714285714285,1.8571428571428572,8.0
SFO_LAX,11.052631578947368,29.894736842105264,1.8421052631578947,9.052631578947368
SFO_MCI,12.8,14.0,2.4,10.2
SFO_MCO,14.153846153846153,24.384615384615383,2.0,10.23076923076923
SFO_MIA,11.076923076923077,24.307692307692307,2.1538461538461537,10.615384615384615
SFO_MSP,14.166666666666666,29.083333333333332,1.8333333333333333,11.5
SFO_ORD,1.875,33.125,2.25,9.875
SFO_PDX,7.857142857142857,16.285714285714285,1.5714285714285714,12.714285714285714
SFO_PHL,9.11111111111111,31.0,2.2222222222222223,12.0
SFO_PHX,2.3846153846153846,22.46153846153846,1.7692307692307692,9.0
SFO_SAN,4.636363636363637,23.454545454545453,2.5454545454545454,9.0
SFO_SEA,14.88888888888889,24.333333333333332,1.8888888888888888,10.444444444444445
SFO_SLC,12.76923076923077,21.0,1.8461538461538463,11.0
SFO_STL,10.714285714285714,27.0,2.0,12.19047619047619
SFO_TPA,11.6875,27.0,1.875,10.75
SLC_ATL,13.625,25.0625,1.8125,10.125
SLC_AUS,14.7,25.2,1.7,10.9
SLC_BNA,3.4285714285714284,25.142857142857142,1.8571428571428572,10.428571428571429
SLC_BOS,8.043478260869565,23.217391304347824,2.3043478260869565,9.391304347826088
SLC_CLT,15.5,33.916666666666664,1.9166666666666667,9.416666666666666
SLC_CMH,16.4,30.2,2.4,11.2
SLC_DEN,10.0,15.75,2.0833333333333335,6.666666666666667
SLC_DFW,10.846153846153847,28.76923076923077,2.1538461538461537,9.384615384615385
SLC_DTW,16.77777777777778,26.88888888888889,1.7777777777777777,8.88888888888889
SLC_IAD,14.571428571428571,13.857142857142858,1.5714285714285714,7.857142857142857
SLC_IAH,16.083333333333332,20.583333333333332,2.1666666666666665,12.416666666666666
SLC_IND,11.125,26.25,2.125,12.125
SLC_JFK,4.230769230769231,26.307692307692307,2.3846153846153846,8.692307692307692
SLC_LAS,23.3,24.0,2.7,11.7
SLC_LAX,5.888888888888889,27.666666666666668,2.0,8.555555555555555
SLC_MCI,2.0,29.727272727272727,2.090909090909091,10.545454545454545
SLC_MCO,-0.8888888888888888,29.444444444444443,2.0,7.111111111111111
SLC_MIA,6.5,22.071428571428573,2.0714285714285716,10.785714285714286
SLC_MSP,5.923076923076923,28.615384615384617,1.7692307692307692,11.692307692307692
SLC_ORD,10.461538461538462,31.23076923076923,2.3076923076923075,11.923076923076923
SLC_PDX,11.923076923076923,30.615384615384617,1.6923076923076923,9.538461538461538
SLC_PHL,9.117647058823529,19.176470588235293,2.0588235294117645,8.588235294117647
SLC_PHX,17.0,19.0,1.8888888888888888,11.88888888888889
SLC_SAN,9.857142857142858,26.642857142857142,2.357142857142857,12.428571428571429
SLC_SEA,5.666666666666667,30.333333333333332,2.0833333333333335,11.0
SLC_SFO,12.0,29.875,2.0,10.625
SLC_STL,10.882352941176471,26.11764705882353,1.6470588235294117,10.941176470588236
SLC_TPA,13.23076923076923,19.692307692307693,1.6923076923076923,9.692307692307692
STL_ATL,6.875,27.375,2.0625,7.8125
STL_AUS,16.22222222222222,29.0,2.5555555555555554,9.222222222222221
STL_BNA,9.88888888888889,30.333333333333332,2.0,11.11111111111111
STL_BOS,16.0,25.5,2.1,10.9
STL_CLT,-1.0,26.88888888888889,1.5555555555555556,10.333333333333334
STL_CMH,10.789473684210526,20.473684210526315,1.9473684210526316,10.842105263157896
STL_DEN,4.166666666666667,20.0,1.6666666666666667,11.25
STL_DFW,18.72222222222222,26.055555555555557,2.1666666666666665,10.166666666666666
STL_DTW,9.416666666666666,24.0,1.9166666666666667,9.416666666666666
STL_IAD,12.142857142857142,29.785714285714285,2.0,9.571428571428571
STL_IAH,6.5,23.928571428571427,1.6428571428571428,10.642857142857142
STL_IND,17.0,22.866666666666667,2.066666666666667,7.333333333333333
STL_JFK,13.6,18.8,2.0,7.5
STL_LAS,17.05263157894737,22.0,2.526315789473684,7.631578947368421
STL_LAX,9.181818181818182,30.636363636363637,2.0,7.909090909090909
STL_MCI,7.333333333333333,23.466666666666665,2.2666666666666666,9.866666666666667
STL_MCO,8.555555555555555,27.166666666666668,1.8888888888888888,9.444444444444445
STL_MIA,6.2727272727272725,25.09090909090909,1.9090909090909092,8.727272727272727
STL_MSP,8.3,23.3,2.0,11.9
STL_ORD,18.5625,28.75,2.0,10.8125
STL_PDX,12.11111111111111,33.77777777777778,2.2222222222222223,8.333333333333334
STL_PHL,3.7142857142857144,25.857142857142858,1.5714285714285714,9.571428571428571
STL_PHX,13.0,25.0,1.7692307692307692,11.384615384615385
STL_SAN,3.5,22.857142857142858,1.8571428571428572,10.5
STL_SEA,16.90909090909091,30.363636363636363,1.4545454545454546,11.363636363636363
STL_SFO,13.222222222222221,24.11111111111111,1.8888888888888888,9.666666666666666
STL_SLC,4.75,26.75,2.0,13.25
STL_TPA,12.333333333333334,29.0,1.4666666666666666,12.0
TPA_ATL,16.142857142857142,19.0,1.8571428571428572,14.571428571428571
TPA_AUS,11.88888888888889,35.22222222222222,2.3333333333333335,12.444444444444445
TPA_BNA,-4.5,17.125,2.5,13.5
TPA_BOS,6.538461538461538,22.076923076923077,2.076923076923077,9.538461538461538
TPA_CLT,17.647058823529413,26.647058823529413,2.3529411764705883,11.117647058823529
TPA_CMH,4.545454545454546,22.09090909090909,2.3636363636363638,12.0
TPA_DEN,15.333333333333334,28.166666666666668,2.0,12.083333333333334
TPA_DFW,17.0,22.076923076923077,1.9230769230769231,10.0
TPA_DTW,6.4,25.9,2.0,9.8
TPA_IAD,7.529411764705882,23.470588235294116,1.9411764705882353,11.470588235294118
TPA_IAH,8.0,32.15384615384615,1.6153846153846154,8.23076923076923
TPA_IND,13.636363636363637,31.181818181818183,1.5454545454545454,10.727272727272727
TPA_JFK,14.642857142857142,20.5,1.7142857142857142,10.142857142857142
TPA_LAS,-2.1818181818181817,23.09090909090909,1.6363636363636365,13.636363636363637
TPA_LAX,11.3,28.8,1.9,9.9
TPA_MCI,1.5,17.25,2.25,11.25
TPA_MCO,11.6875,27.1875,1.875,11.9375
TPA_MIA,9.909090909090908,15.272727272727273,2.4545454545454546,13.181818181818182
TPA_MSP,7.75,21.125,2.0,8.125
TPA_ORD,14.642857142857142,32.642857142857146,2.142857142857143,11.071428571428571
TPA_PDX,10.307692307692308,25.076923076923077,2.076923076923077,12.153846153846153
TPA_PHL,19.071428571428573,23.357142857142858,2.142857142857143,11.285714285714286
TPA_PHX,6.0,23.90909090909091,2.4545454545454546,9.818181818181818
